瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),老荤 QC敲贰弊,利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
146,傈林,2026-02-10 20:00,2.6,,,9,1.4,,340,,90,,6.6,1.1,1012.2,,1019.8,,,9,,9,,,10,6,,7,323,,19,2,,,,,
146,傈林,2026-02-10 21:00,2.8,,,9,.8,,320,,90,,6.7,1.3,1012.9,,1020.5,,,9,,9,,,10,10,St,1,332,,19,2.3,,,,,
146,傈林,2026-02-10 22:00,2.6,,,9,.1,,0,,90,,6.6,1.1,1012.9,,1020.5,,,9,,9,,,10,10,St,2,250,,1902,2.2,,,,,
146,傈林,2026-02-10 23:00,2.6,,,9,1.2,,340,,90,,6.6,1.1,1012.9,,1020.5,,,9,,9,,,10,10,St,2,204,,02,2.3,,,,,
146,傈林,2026-02-11 00:00,2.3,,.1,,.9,,340,,92,,6.6,1.1,1013.1,,1020.7,,,9,,9,,,10,10,St,2,110,,02,2.3,,,,,
146,傈林,2026-02-11 01:00,2.4,,,9,.6,,340,,91,,6.6,1,1013,,1020.6,,,9,,9,,,10,10,St,1,104,,02,2.3,,,,,
146,傈林,2026-02-11 02:00,2.5,,,9,.1,,0,,90,,6.6,1,1013,,1020.6,,,9,,9,,,10,10,Sc,1,212,,02,2.3,,,,,
146,傈林,2026-02-11 03:00,2.4,,.3,,.7,,140,,90,,6.5,.9,1012.9,,1020.5,,,9,,9,,,9,9,Sc,6,216,,1902,2.3,,,,,
146,傈林,2026-02-11 04:00,2.2,,,9,.6,,290,,93,,6.6,1.1,1013.2,,1020.8,,,9,,9,,,10,10,,4,43,,1916,2.2,,,,,
146,傈林,2026-02-11 05:00,2.2,,,9,1.1,,320,,92,,6.6,1,1013.6,,1021.2,,,9,,9,,,10,10,St,1,277,,1916,2.2,,,,,
146,傈林,2026-02-11 06:00,2.4,,0,,.2,,0,,91,,6.6,1,1013.9,,1021.5,,,9,,9,,,9,9,Sc,4,321,,19,2.2,,,,,
146,傈林,2026-02-11 07:00,2.4,,,9,.1,,0,,90,,6.5,.9,1014.3,,1021.9,,,9,,9,,,9,9,Sc,5,363,,19,2.3,,,,,
146,傈林,2026-02-11 08:00,2.7,,,9,.8,,230,,91,,6.7,1.3,1014.8,,1022.4,,0,,.02,,,,9,9,Sc,5,357,,19,2.5,,,,,
146,傈林,2026-02-11 09:00,3.3,,,9,.2,,0,,88,,6.8,1.4,1015.1,,1022.7,,0,,.15,,,,10,7,ScAs,5,477,,19,3.6,,,,,
146,傈林,2026-02-11 10:00,3.8,,,9,1.7,,250,,87,,7,1.8,1015.3,,1022.9,,0,,.31,,,,9,9,Sc,5,514,,1901,5.5,,,,,
146,傈林,2026-02-11 11:00,4.1,,,9,.3,,0,,87,,7.1,2.1,1015.7,,1023.3,,0,,.28,,,,10,4,StNs,2,475,,1902,4.8,,,,,
146,傈林,2026-02-11 12:00,4.6,,.1,,2.1,,270,,85,,7.2,2.2,1015.4,,1022.9,,0,,.33,,,,10,9,ScAs,7,437,,1902,6.1,,,,,
146,傈林,2026-02-11 13:00,5.2,,,9,2.3,,270,,82,,7.2,2.3,1015,,1022.5,,0,,.51,,,,10,6,ScAs,5,555,,19,6.5,,,,,
146,傈林,2026-02-11 14:00,6.1,,,9,3.8,,270,,72,,6.8,1.4,1014.9,,1022.4,,.2,,1.02,,,,9,9,Sc,10,641,,19,8.5,,,,,
146,傈林,2026-02-11 15:00,6.1,,,9,4.5,,250,,65,,6.1,0,1014.7,,1022.2,,.1,,1.04,,,,9,9,Sc,10,679,,4019,8.2,,,,,
146,傈林,2026-02-11 16:00,5.5,,,9,5.7,,270,,65,,5.9,-.5,1014.7,,1022.2,,.3,,1,,,,8,8,Sc,10,651,,40,6.9,,,,,
146,傈林,2026-02-11 17:00,4.8,,,9,4.3,,270,,66,,5.7,-1,1015,,1022.5,,.2,,.47,,,,2,2,Sc,10,664,,40,4.7,,,,,
146,傈林,2026-02-11 18:00,3.6,,,9,4.4,,270,,65,,5.2,-2.3,1015.2,,1022.8,,.4,,.23,,,,0,0,,,763,,40,2.2,,,,,
146,傈林,2026-02-11 19:00,2.4,,,9,2.5,,250,,71,,5.2,-2.3,1015.7,,1023.3,,0,,0,,,,0,0,,,701,,40,.6,,,,,
146,傈林,2026-02-11 20:00,1.8,,,9,2.4,,230,,76,,5.3,-1.9,1016,,1023.6,,,9,,9,,,0,0,,,558,,40,.7,,,,,
146,傈林,2026-02-11 21:00,1.5,,,9,2.1,,230,,78,,5.3,-1.9,1015.9,,1023.5,,,9,,9,,,0,0,,,501,,40,.3,,,,,
146,傈林,2026-02-11 22:00,1.1,,,9,2.1,,230,,81,,5.4,-1.8,1016.2,,1023.9,,,9,,9,,,0,0,,,416,,4019,-.1,,,,,
146,傈林,2026-02-11 23:00,.6,,,9,.8,,180,,83,,5.3,-1.9,1016,,1023.7,,,9,,9,,,0,0,,,376,,19,-.5,,,,,
146,傈林,2026-02-12 00:00,0,,,9,1.4,,180,,84,,5.2,-2.3,1016.2,,1023.9,,,9,,9,,,5,5,,,373,,19,-.5,,,,,
146,傈林,2026-02-12 01:00,-.7,,,,1.5,,160,,87,,5.1,-2.5,1016.4,,1024.1,,,9,,9,,,0,0,,,343,,19,-1.1,,,,,
146,傈林,2026-02-12 02:00,-1,,,,1.1,,160,,87,,5,-2.8,1016.4,,1024.1,,,9,,9,,,10,9,,5,318,,19,-1.1,,,,,
146,傈林,2026-02-12 03:00,-.9,,,,1,,160,,86,,4.9,-2.9,1016.5,,1024.2,,,9,,9,,,9,9,Sc,5,315,,19,-.6,,,,,
146,傈林,2026-02-12 04:00,-.9,,,,1.3,,160,,87,,5,-2.7,1016.6,,1024.3,,,9,,9,,,8,8,Sc,4,323,,19,-.7,,,,,
146,傈林,2026-02-12 05:00,-1.5,,,,1.5,,140,,88,,4.8,-3.2,1016.4,,1024.1,,,9,,9,,,7,7,Sc,10,295,,19,-1.7,,,,,
146,傈林,2026-02-12 06:00,-2.2,,,,1.3,,180,,89,,4.6,-3.7,1016.7,,1024.5,,,9,,9,,,5,5,Sc,10,260,,19,-2.4,,,,,
146,傈林,2026-02-12 07:00,-2.5,,,,1.8,,140,,91,,4.6,-3.7,1016.9,,1024.7,,,9,,9,,,0,0,,,252,,19,-2.8,,,,,
146,傈林,2026-02-12 08:00,-2.2,,,,1.2,,140,,90,,4.7,-3.6,1017.7,,1025.5,,0,,.04,,,,0,0,,,287,,19,-2.4,,,,,
146,傈林,2026-02-12 09:00,0,,,,2.1,,140,,82,,5,-2.7,1017.8,,1025.5,,1,,.74,,,,0,0,,,488,,19,-.9,,,,,
146,傈林,2026-02-12 10:00,3.6,,,,1.1,,110,,72,,5.7,-.9,1017.8,,1025.4,,1,,1.51,,,,0,0,,,675,,19,.2,,,,,
146,傈林,2026-02-12 11:00,5.7,,,,1,,160,,58,,5.3,-1.9,1017.6,,1025.1,,1,,1.83,,,,0,0,,,1647,,19,2,,,,,
146,傈林,2026-02-12 12:00,7.2,,,,1.1,,180,,47,,4.8,-3.3,1017,,1024.5,,1,,2.22,,,,0,0,,,2656,,,8.2,,,,,
146,傈林,2026-02-12 13:00,8.1,,,,2.5,,270,,38,,4.1,-5.3,1016.1,,1023.6,,1,,2.4,,,,0,0,,,2586,,,10.9,,,,,
146,傈林,2026-02-12 14:00,8.8,,,,2.3,,290,,40,,4.5,-4,1015.5,,1022.9,,1,,2.31,,,,0,0,,,2220,,,12,,,,,
146,傈林,2026-02-12 15:00,9.4,,,,3.1,,270,,36,,4.2,-4.9,1014.8,,1022.2,,1,,2.04,,,,0,0,,,2409,,,12.1,,,,,
146,傈林,2026-02-12 16:00,9.5,,,,2.4,,250,,37,,4.4,-4.4,1014.6,,1022,,1,,1.52,,,,0,0,,,1909,,,10.7,,,,,
146,傈林,2026-02-12 17:00,8.9,,,,2.3,,270,,38,,4.3,-4.6,1014.4,,1021.8,,1,,.9,,,,0,0,,,2190,,,7.6,,,,,
146,傈林,2026-02-12 18:00,6.6,,,,3,,270,,34,,3.3,-8.1,1014.6,,1022.1,,.8,,.27,,,,0,0,,,1964,,,3.7,,,,,
146,傈林,2026-02-12 19:00,5.2,,,,2.1,,250,,41,,3.6,-7,1015.1,,1022.6,,0,,0,,,,0,0,,,2035,,,1.5,,,,,
146,傈林,2026-02-12 20:00,4.3,,,,.8,,140,,44,,3.6,-6.9,1015,,1022.6,,,9,,9,,,0,0,,,1711,,,.7,,,,,
146,傈林,2026-02-12 21:00,3,,,,.8,,180,,53,,4,-5.6,1015.5,,1023.1,,,9,,9,,,0,0,,,1633,,,.6,,,,,
146,傈林,2026-02-12 22:00,1.4,,,,2.2,,140,,60,,4.1,-5.5,1015.3,,1022.9,,,9,,9,,,0,0,,,1502,,,.1,,,,,
146,傈林,2026-02-12 23:00,.4,,,,1.5,,140,,64,,4,-5.6,1014.9,,1022.6,,,9,,9,,,0,0,,,1511,,,-.5,,,,,
146,傈林,2026-02-13 00:00,-.3,,,,1.7,,140,,66,,4,-5.8,1014.5,,1022.2,,,9,,9,,,0,0,,,1492,,,-1.1,,,,,
146,傈林,2026-02-13 01:00,-.5,,,,1.7,,140,,63,,3.7,-6.6,1014.2,,1021.9,,,9,,9,,,0,0,,,1489,,,-1.5,,,,,
146,傈林,2026-02-13 02:00,-.9,,,,2.3,,140,,66,,3.8,-6.4,1014.6,,1022.3,,,9,,9,,,0,0,,,1402,,,-1.8,,,,,
146,傈林,2026-02-13 03:00,-1.6,,,,1.9,,140,,70,,3.8,-6.3,1014.8,,1022.5,,,9,,9,,,0,0,,,1225,,,-2,,,,,
146,傈林,2026-02-13 04:00,-1.6,,,,1.7,,140,,69,,3.8,-6.5,1014.7,,1022.4,,,9,,9,,,5,5,Sc,10,1292,,,-2,,,,,
146,傈林,2026-02-13 05:00,-1.2,,,,2.5,,140,,65,,3.6,-6.9,1013.8,,1021.5,,,9,,9,,,5,5,Sc,10,1369,,,-2.2,,,,,
146,傈林,2026-02-13 06:00,-1.4,,,,1.8,,140,,66,,3.6,-6.9,1013.6,,1021.3,,,9,,9,,,0,0,,,1391,,,-2.3,,,,,
146,傈林,2026-02-13 07:00,-1.2,,,,2.1,,140,,65,,3.6,-6.9,1013.8,,1021.5,,,9,,9,,,0,0,,,1400,,,-2.5,,,,,
146,傈林,2026-02-13 08:00,-1.1,,,,1.8,,140,,69,,3.9,-6,1014.1,,1021.8,,0,,.04,,,,0,0,,,1257,,,-2.1,,,,,
146,傈林,2026-02-13 09:00,1.7,,,,1.4,,140,,57,,3.9,-5.9,1013.9,,1021.5,,.8,,.48,,,,2,0,Ci,,1514,,,-.4,,,,,
146,傈林,2026-02-13 10:00,5.2,,,,2.3,,140,,43,,3.8,-6.3,1013.7,,1021.2,,1,,1.07,,,,4,0,Ci,,1749,,,.3,,,,,
146,傈林,2026-02-13 11:00,9,,,,.8,,200,,46,,5.3,-2,1013.7,,1021.1,,1,,1.7,,,,0,0,,,1034,,,3.9,,,,,
146,傈林,2026-02-13 12:00,10.5,,,,.8,,90,,49,,6.2,.2,1013.1,,1020.5,,1,,2.12,,,,0,0,,,889,,40,9,,,,,
146,傈林,2026-02-13 13:00,12.1,,,,1.3,,200,,44,,6.2,.1,1012.2,,1019.5,,1,,2.32,,,,0,0,,,930,,40,13.2,,,,,
146,傈林,2026-02-13 14:00,12.1,,,,3.3,,290,,40,,5.6,-1.1,1011.9,,1019.2,,1,,2.26,,,,0,0,,,1195,,40,13.3,,,,,
146,傈林,2026-02-13 15:00,12.4,,,,3,,290,,44,,6.3,.4,1011.8,,1019.1,,1,,1.91,,,,0,0,,,892,,40,13.1,,,,,
146,傈林,2026-02-13 16:00,12.3,,,,2.8,,290,,46,,6.5,.9,1011.5,,1018.8,,1,,1.41,,,,0,0,,,802,,40,12.2,,,,,
146,傈林,2026-02-13 17:00,11,,,,2.7,,320,,53,,6.9,1.7,1011.6,,1018.9,,1,,.77,,,,0,0,,,836,,40,9.5,,,,,
146,傈林,2026-02-13 18:00,8.9,,,,2.7,,290,,63,,7.2,2.2,1012,,1019.4,,.4,,.22,,,,0,0,,,694,,40,6.3,,,,,
146,傈林,2026-02-13 19:00,7.3,,,,.2,,0,,71,,7.2,2.3,1012.4,,1019.8,,0,,.01,,,,0,0,,,626,,40,4.2,,,,,
146,傈林,2026-02-13 20:00,6.5,,,,0,,0,,76,,7.3,2.5,1012.6,,1020.1,,,9,,9,,,0,0,,,542,,40,2.6,,,,,
146,傈林,2026-02-13 21:00,5.5,,,,1.3,,140,,76,,6.8,1.5,1012.4,,1019.9,,,9,,9,,,0,0,,,465,,40,1.6,,,,,
146,傈林,2026-02-13 22:00,4.7,,,,2.6,,140,,78,,6.6,1.1,1012.3,,1019.8,,,9,,9,,,4,0,,,438,,40,1,,,,,
146,傈林,2026-02-13 23:00,3.6,,,,1.4,,140,,79,,6.2,.2,1012.2,,1019.8,,,9,,9,,,0,0,,,422,,40,.3,,,,,
146,傈林,2026-02-14 00:00,3.2,,,,1.3,,140,,82,,6.3,.4,1012.5,,1020.1,,,9,,9,,,2,0,Ci,,392,,4019,.6,,,,,
146,傈林,2026-02-14 01:00,2.6,,,,1.8,,140,,82,,6.1,-.1,1012.5,,1020.1,,,9,,9,,,6,0,,,363,,19,.5,,,,,
146,傈林,2026-02-14 02:00,2.4,,,,2.1,,140,,83,,6.1,-.1,1012,,1019.6,,,9,,9,,,5,0,,,361,,19,.3,,,,,
146,傈林,2026-02-14 03:00,2.2,,,,1.6,,110,,83,,6,-.3,1011.9,,1019.5,,,9,,9,,,9,0,Ci,,362,,19,.3,,,,,
146,傈林,2026-02-14 04:00,2.2,,,,2.3,,140,,83,,6,-.3,1011.4,,1019,,,9,,9,,,7,0,Ci,,376,,19,.3,,,,,
146,傈林,2026-02-14 05:00,2.1,,,,2.1,,140,,83,,5.9,-.4,1011.4,,1019,,,9,,9,,,9,0,Ci,,377,,19,.2,,,,,
146,傈林,2026-02-14 06:00,2.3,,,,2,,140,,82,,5.9,-.4,1011.3,,1018.9,,,9,,9,,,6,0,Ci,,424,,19,0,,,,,
146,傈林,2026-02-14 07:00,2.6,,,,1.9,,160,,81,,6,-.3,1011.2,,1018.8,,,9,,9,,,6,2,ScCi,10,432,,19,0,,,,,
146,傈林,2026-02-14 08:00,3.2,,,,1.7,,140,,80,,6.1,0,1011.7,,1019.3,,0,,.02,,,,9,9,Sc,9,452,,19,.3,,,,,
146,傈林,2026-02-14 09:00,5.3,,,,1.7,,140,,74,,6.6,1,1011,,1018.5,,.1,,.32,,,,8,0,Ci,,564,,19,1.2,,,,,
146,傈林,2026-02-14 10:00,10,,,,1.6,,110,,62,,7.6,3,1010.4,,1017.8,,1,,1.13,,,,8,0,Ci,,731,,4019,7.5,,,,,
146,傈林,2026-02-14 11:00,12.1,,,,1.6,,180,,55,,7.7,3.3,1009.9,,1017.2,,.8,,1.65,,,,8,0,Ci,,1121,,40,11.3,,,,,
146,傈林,2026-02-14 12:00,13.6,,,,1.1,,110,,52,,8.1,3.9,1009.4,,1016.7,,.5,,1.46,,,,9,0,Ci,,1475,,,13.6,,,,,
146,傈林,2026-02-14 13:00,14.3,,,,1.1,,360,,50,,8.1,4,1008.7,,1015.9,,.3,,1.4,,,,8,2,ScCi,14,1510,,,14.9,,,,,
146,傈林,2026-02-14 14:00,14.4,,,,2,,290,,50,,8.1,4,1008.3,,1015.5,,.2,,1.43,,,,9,9,Sc,15,1572,,,14.8,,,,,
146,傈林,2026-02-14 15:00,14.7,,,,1.5,,360,,52,,8.7,4.9,1007.9,,1015.1,,0,,.83,,,,8,8,Sc,15,1631,,,14.8,,,,,
146,傈林,2026-02-14 16:00,15.3,,,,.8,,320,,50,,8.7,4.9,1007.5,,1014.7,,.3,,1,,,,3,3,Sc,12,1495,,,14.5,,,,,
146,傈林,2026-02-14 17:00,14.9,,,,2.1,,270,,53,,8.9,5.3,1007.4,,1014.6,,.7,,.73,,,,6,4,ScCi,13,1688,,,12.8,,,,,
146,傈林,2026-02-14 18:00,12.1,,,,2.3,,340,,62,,8.7,5,1007.7,,1015,,.4,,.26,,,,3,3,Sc,15,1247,,,9.2,,,,,
146,傈林,2026-02-14 19:00,11.2,,,,1.2,,340,,67,,8.8,5.2,1008.1,,1015.4,,0,,0,,,,0,0,,,1351,,,6.9,,,,,
146,傈林,2026-02-14 20:00,10.8,,,,1.3,,320,,68,,8.8,5.1,1008.7,,1016,,,9,,9,,,8,8,,12,1112,,,7.3,,,,,
146,傈林,2026-02-14 21:00,9.5,,,,1.3,,180,,73,,8.6,4.8,1008.9,,1016.3,,,9,,9,,,0,0,,,953,,40,4.9,,,,,
146,傈林,2026-02-14 22:00,7.4,,,,1.2,,140,,76,,7.8,3.4,1009.4,,1016.8,,,9,,9,,,0,0,,,860,,40,3.6,,,,,
146,傈林,2026-02-14 23:00,6.6,,,,1.5,,140,,79,,7.7,3.2,1010,,1017.5,,,9,,9,,,0,0,,,889,,40,2.8,,,,,
146,傈林,2026-02-15 00:00,5.4,,,,1.4,,140,,83,,7.4,2.7,1010,,1017.5,,,9,,9,,,0,0,,,755,,4019,2.2,,,,,
146,傈林,2026-02-15 01:00,5.6,,,,2.2,,140,,82,,7.4,2.7,1010.3,,1017.8,,,9,,9,,,9,9,,5,724,,19,3.5,,,,,
146,傈林,2026-02-15 02:00,5.7,,,,1.9,,110,,82,,7.5,2.8,1010.5,,1018,,,9,,9,,,9,7,,7,715,,19,4.1,,,,,
146,傈林,2026-02-15 03:00,5.7,,,,1.4,,140,,82,,7.5,2.8,1010.5,,1018,,,9,,9,,,8,8,Sc,7,680,,19,4.2,,,,,
146,傈林,2026-02-15 04:00,5.8,,,,.7,,180,,81,,7.4,2.7,1010.6,,1018.1,,,9,,9,,,8,8,Sc,7,689,,19,4.5,,,,,
146,傈林,2026-02-15 05:00,5.9,,,,.1,,0,,81,,7.5,2.8,1011.4,,1018.9,,,9,,9,,,8,8,Sc,8,708,,19,4.3,,,,,
146,傈林,2026-02-15 06:00,5.8,,,,1,,110,,81,,7.4,2.7,1011.7,,1019.2,,,9,,9,,,9,9,Sc,5,703,,19,4.1,,,,,
146,傈林,2026-02-15 07:00,5.8,,,,1,,140,,83,,7.6,3.1,1012,,1019.5,,,9,,9,,,9,9,Sc,8,630,,19,4,,,,,
146,傈林,2026-02-15 08:00,6.8,,,,1.4,,230,,87,,8.5,4.7,1012.4,,1019.9,,0,,.02,,,,9,9,Sc,7,509,,19,5.3,,,,,
146,傈林,2026-02-15 09:00,6.9,,,,2.2,,340,,87,,8.6,4.8,1013.4,,1020.9,,0,,.11,,,,10,9,ScAs,7,403,,19,6.2,,,,,
146,傈林,2026-02-15 10:00,7.4,,,,1.2,,290,,86,,8.8,5.2,1013.4,,1020.9,,0,,.3,,,,10,9,ScAs,7,458,,19,7.8,,,,,
146,傈林,2026-02-15 11:00,7.9,,,,1.2,,360,,84,,8.9,5.3,1013.5,,1020.9,,0,,.35,,,,9,9,Sc,7,534,,19,8.2,,,,,
146,傈林,2026-02-15 12:00,7.8,,,,2.7,,270,,81,,8.5,4.7,1013.2,,1020.6,,0,,.33,,,,9,9,Sc,7,903,,19,8.8,,,,,
146,傈林,2026-02-15 13:00,8,,,,3,,270,,79,,8.4,4.5,1012.8,,1020.2,,0,,.6,,,,9,9,Sc,8,999,,19,9.5,,,,,
146,傈林,2026-02-15 14:00,7.9,,,,2.7,,230,,80,,8.5,4.6,1013,,1020.4,,0,,.38,,,,9,9,Sc,9,824,,19,9,,,,,
146,傈林,2026-02-15 15:00,8,,,,2.8,,230,,79,,8.4,4.5,1013,,1020.4,,0,,.35,,,,9,9,Sc,9,682,,19,9.4,,,,,
146,傈林,2026-02-15 16:00,9.1,,,,3.4,,250,,76,,8.7,5,1013.1,,1020.5,,.6,,1.03,,,,7,7,Sc,8,564,,19,10.7,,,,,
146,傈林,2026-02-15 17:00,8.8,,,,3.1,,250,,73,,8.2,4.2,1012.4,,1019.8,,.8,,.72,,,,5,2,ScAc,10,591,,19,8.8,,,,,
146,傈林,2026-02-15 18:00,7.5,,,,2.6,,250,,72,,7.4,2.7,1013,,1020.4,,0,,.18,,,,5,0,Ci,,606,,19,6.2,,,,,
146,傈林,2026-02-15 19:00,4.9,,,,4.1,,250,,69,,6,-.3,1013.5,,1021,,0,,0,,,,8,0,,,1184,,4019,4.2,,,,,
146,傈林,2026-02-15 20:00,3.4,,,,3.3,,230,,62,,4.8,-3.2,1014.5,,1022.1,,,9,,9,,,8,0,,,2606,,,2.6,,,,,
146,傈林,2026-02-15 21:00,2.4,,,,1.9,,250,,68,,4.9,-2.9,1015.3,,1022.9,,,9,,9,,,0,0,,,2756,,,1.3,,,,,
146,傈林,2026-02-15 22:00,1.8,,,,2.6,,250,,72,,5,-2.7,1015.7,,1023.3,,,9,,9,,,4,0,,,2630,,,.8,,,,,
146,傈林,2026-02-15 23:00,1.4,,,,2,,250,,73,,4.9,-2.9,1016.3,,1023.9,,,9,,9,,,3,0,,,2545,,,.3,,,,,
146,傈林,2026-02-16 00:00,.5,,,,1.1,,250,,76,,4.8,-3.2,1016.1,,1023.8,,,9,,9,,,0,0,,,2527,,,-.2,,,,,
146,傈林,2026-02-16 01:00,-.5,,,,.4,,0,,80,,4.7,-3.5,1015.6,,1023.3,,,9,,9,,,0,0,,,2394,,,-.6,,,,,
146,傈林,2026-02-16 02:00,-.8,,,,.5,,250,,83,,4.8,-3.3,1015.8,,1023.5,,,9,,9,,,4,0,,,2087,,,-.9,,,,,
146,傈林,2026-02-16 03:00,-1.2,,,,1.2,,340,,85,,4.8,-3.4,1016.8,,1024.5,,,9,,9,,,8,6,AcCi,40,1824,,,-.7,,,,,
146,傈林,2026-02-16 04:00,-1.3,,,,.8,,340,,85,,4.7,-3.5,1016.5,,1024.2,,,9,,9,,,9,4,AcCi,40,1608,,,-.5,,,,,
146,傈林,2026-02-16 05:00,-1.6,,,,.2,,0,,84,,4.6,-3.9,1016.5,,1024.2,,,9,,9,,,9,0,Ci,,1516,,,-.6,,,,,
146,傈林,2026-02-16 06:00,-1.2,,,,.9,,320,,82,,4.6,-3.8,1017.2,,1024.9,,,9,,9,,,9,0,Ci,,1905,,,-.5,,,,,
146,傈林,2026-02-16 07:00,-1.1,,,,1.2,,340,,75,,4.2,-4.9,1017.2,,1024.9,,,9,,9,,,9,0,Ci,,2017,,,-.3,,,,,
146,傈林,2026-02-16 08:00,-.9,,,,1.6,,320,,70,,4,-5.6,1017.6,,1025.3,,0,,.04,,,,9,0,Ci,,2552,,,-.3,,,,,
146,傈林,2026-02-16 09:00,-.2,,,,1.6,,340,,68,,4.1,-5.4,1018.1,,1025.8,,.1,,.39,,,,9,1,ScCs,10,2735,,,-.1,,,,,
146,傈林,2026-02-16 10:00,1,,,,2.4,,320,,57,,3.8,-6.5,1018.7,,1026.4,,.8,,.88,,,,8,0,Cs,,3186,,,.3,,,,,
146,傈林,2026-02-16 11:00,2.1,,,,1.7,,320,,53,,3.8,-6.5,1018.1,,1025.7,,.8,,1.25,,,,8,0,Ci,,3447,,,3,,,,,
146,傈林,2026-02-16 12:00,3.8,,,,2.1,,340,,46,,3.7,-6.7,1017.3,,1024.9,,1,,2.06,,,,8,0,Ci,,3336,,,8.4,,,,,
146,傈林,2026-02-16 13:00,4.7,,,,2.5,,250,,41,,3.5,-7.4,1016.3,,1023.9,,1,,2.16,,,,8,0,Ci,,3174,,,10.6,,,,,
146,傈林,2026-02-16 14:00,5.7,,,,3.1,,320,,36,,3.3,-8.2,1015.6,,1023.1,,1,,2.21,,,,6,0,Ci,,3740,,,12.2,,,,,
146,傈林,2026-02-16 15:00,6.4,,,,3.1,,320,,33,,3.2,-8.7,1015.2,,1022.7,,1,,2.01,,,,6,0,Ci,,4040,,,12.2,,,,,
146,傈林,2026-02-16 16:00,7.5,,,,2.4,,250,,31,,3.2,-8.5,1014.9,,1022.4,,1,,1.59,,,,3,0,Ci,,4144,,,11.6,,,,,
146,傈林,2026-02-16 17:00,5,,,,4.9,,270,,48,,4.2,-5.1,1015.5,,1023,,1,,.87,,,,6,0,Ci,,2958,,,7.5,,,,,
146,傈林,2026-02-16 18:00,3,,,,2.6,,250,,56,,4.2,-4.9,1016.1,,1023.7,,.8,,.33,,,,6,0,Ci,,3037,,,4.2,,,,,
146,傈林,2026-02-16 19:00,1.5,,,,2,,250,,67,,4.6,-3.9,1016.9,,1024.5,,0,,0,,,,6,0,,,2512,,,1.7,,,,,
146,傈林,2026-02-16 20:00,1.1,,,,2.2,,230,,69,,4.6,-3.9,1017.1,,1024.8,,,9,,9,,,7,1,,,2490,,,.8,,,,,
146,傈林,2026-02-16 21:00,.8,,,,1.3,,230,,70,,4.5,-4,1017.7,,1025.4,,,9,,9,,,4,0,Ci,,2546,,,.2,,,,,
146,傈林,2026-02-16 22:00,-.3,,,,1,,160,,70,,4.2,-5.1,1017.9,,1025.6,,,9,,9,,,6,0,,,2438,,,-.3,,,,,
146,傈林,2026-02-16 23:00,-.8,,,,1.1,,290,,75,,4.3,-4.6,1018,,1025.7,,,9,,9,,,4,2,,62,2275,,,-.7,,,,,
146,傈林,2026-02-17 00:00,-1.3,,,,1.1,,320,,78,,4.3,-4.6,1018.2,,1025.9,,,9,,9,,,5,0,Ci,,1630,,,-1,,,,,
146,傈林,2026-02-17 01:00,-1.2,,,,.7,,110,,78,,4.4,-4.5,1018.1,,1025.8,,,9,,9,,,8,1,,62,1968,,,-1,,,,,
146,傈林,2026-02-17 02:00,-1.9,,,,.5,,110,,78,,4.2,-5.2,1017.9,,1025.7,,,9,,9,,,6,1,,,1875,,,-1.4,,,,,
146,傈林,2026-02-17 03:00,-2.8,,,,0,,0,,81,,4,-5.6,1018,,1025.8,,,9,,9,,,0,0,,,1806,,,-1.8,,,,,
146,傈林,2026-02-17 04:00,-2.4,,,,1.2,,110,,81,,4.2,-5.2,1017.7,,1025.5,,,9,,9,,,0,0,,,1707,,,-2.1,,,,,
146,傈林,2026-02-17 05:00,-3,,,,.9,,110,,82,,4,-5.6,1017.5,,1025.3,,,9,,9,,,0,0,,,1616,,,-2.4,,,,,
146,傈林,2026-02-17 06:00,-3.4,,,,1.3,,140,,83,,4,-5.8,1017.5,,1025.3,,,9,,9,,,0,0,,,1533,,,-2.6,,,,,
146,傈林,2026-02-17 07:00,-3.8,,,,1.2,,140,,85,,3.9,-5.9,1017.4,,1025.2,,,9,,9,,,0,0,,,1411,,,-2.9,,,,,
146,傈林,2026-02-17 08:00,-3,,,,1.6,,140,,82,,4,-5.6,1018,,1025.8,,.2,,.09,,,,0,0,,,1347,,,-2.6,,,,,
146,傈林,2026-02-17 09:00,-.6,,,,1,,160,,73,,4.3,-4.8,1018.2,,1025.9,,1,,.8,,,,0,0,,,1473,,,-1.5,,,,,
146,傈林,2026-02-17 10:00,1.7,,,,.8,,250,,66,,4.6,-3.9,1017.9,,1025.5,,1,,1.55,,,,0,0,,,1967,,,.2,,,,,
